Process_ID,Timestamp,Tool_Type,Wafer_ID,Chamber_Temperature,Gas_Flow_Rate,RF_Power,Etch_Depth,Rotation_Speed,Vacuum_Pressure,Stage_Alignment_Error,Vibration_Level,UV_Exposure_Intensity,Particle_Count,Defect,Join_Status
P1192,2025.7.1 6:47,Etching,WAF23725,72.01027268,54.07652708,329.9199114,349.8274227,1323.554669,0.529797683,0.592655627,0.013185213,135.0669687,816,0,Joining
P1016,2025.7.1 6:28,Lithography,WAF19669,63.73121792,65.12985311,417.7061693,874.5379228,986.3945477,0.375355827,2.46937257,0.01285002,104.0008079,704,0,Joining
P1903,2025.7.1 3:01,Lithography,WAF46308,81.41054196,55.7583416,182.3687215,489.2662859,1655.502631,0.4491156,1.173249027,0.013787429,112.0946067,692,0,Joining
P1215,2025.7.1 1:37,Etching,WAF75214,73.30089416,42.16239831,240.3531635,394.3841532,1351.88267,0.378064277,3.051351918,0.017885175,146.1347339,873,0,Joining
P1050,2025.7.1 0:27,Lithography,WAF42406,82.19798964,60.98870788,325.7842027,530.0965392,1650.626098,0.573627972,2.133525207,0.02102072,106.4455815,813,0,Joining
P1209,2025.7.1 3:33,Lithography,WAF46343,67.48787701,56.92732375,313.8843574,547.3946177,1301.554743,0.523247786,0.813418508,0.015496045,117.4235685,635,0,Joining
P1945,2025.7.1 0:58,Lithography,WAF46587,76.00523832,41.07009483,257.9361019,379.9661775,1280.203811,0.470421026,2.221350557,0.006405415,146.2915919,365,0,Joining
P1824,2025.7.1 1:19,Lithography,WAF91080,80.54603991,49.49205965,292.3036361,485.9545921,1638.220439,0.518080995,2.492268147,0.015035875,116.5391381,130,0,Joining
P1251,2025.7.1 5:07,Deposition,WAF36000,74.60216476,42.69216166,360.3834002,740.653014,1867.528607,0.477737491,2.521716854,0.016731422,95.23418272,334,0,Joining
P1660,2025.7.1 8:06,Deposition,WAF62878,73.36106155,39.23008774,335.3916064,608.5415756,1236.317986,0.57644389,1.524485081,0.00961143,95.40732067,259,0,Joining
P1554,2025.7.1 4:51,Lithography,WAF36110,77.40535185,59.75599498,282.0908697,568.7941656,1541.42616,0.499636794,3.362328085,0.012411166,114.0028602,491,0,Joining
P1794,2025.7.1 4:23,Lithography,WAF44956,80.05065357,59.48903956,331.3957346,692.8218878,1935.855622,0.585773002,1.139980487,0.009647986,108.018526,363,0,Joining
P1181,2025.7.1 4:21,Deposition,WAF93682,65.29152976,43.52706547,317.1931272,519.0738133,1409.833661,0.502368656,1.605636037,0.016984173,112.9879297,561,0,Joining
P1907,2025.7.1 6:35,Lithography,WAF71354,74.38556979,52.16094866,343.3981844,438.5035324,1321.22486,0.580213531,2.495367512,0.008367855,128.3692284,787,0,Joining
P1966,2025.7.1 7:38,Deposition,WAF72323,70.81462506,29.79506829,284.2334059,455.8102987,1545.799277,0.519597261,1.880429826,0.01844162,136.972458,667,0,Joining
P1435,2025.7.1 1:19,Deposition,WAF57738,81.79474976,48.53111896,325.1357436,589.0996313,1517.453315,0.455232856,0.990283324,0.009995756,97.06724072,140,0,Joining
P1614,2025.7.1 5:59,Lithography,WAF14849,71.49136327,62.29485682,236.5449139,556.8382878,1320.512217,0.534731882,1.604889881,0.014407118,118.3271157,720,0,Joining
P1709,2025.7.1 0:15,Lithography,WAF43542,67.14255406,37.03561624,363.1687408,646.6633736,1353.762745,0.461604198,1.003470291,0.012690378,120.2861273,115,0,Joining
P1045,2025.7.1 8:03,Lithography,WAF55610,80.55153588,50.70142616,357.5462671,472.4136675,1618.543995,0.468682601,2.399052589,0.013183197,114.7367324,783,0,Joining
P1990,2025.7.1 5:47,Deposition,WAF37446,80.50195912,66.97965519,282.8888755,484.4594346,1649.574351,0.463424117,3.319347396,0.012702023,114.5561413,418,0,Joining
P1684,2025.7.1 3:09,Lithography,WAF23102,82.29489908,49.16009777,233.103389,564.3725403,1540.34116,0.491895349,2.921195741,0.012071211,111.6883485,250,1,Non-Joining
P1972,2025.7.1 3:48,Lithography,WAF98898,83.48427037,46.84605587,393.9423809,543.6278296,1457.307865,0.519188756,0.520604107,0.009720885,102.9694065,371,0,Joining
P1202,2025.7.1 3:36,Etching,WAF81250,79.75528431,62.27459031,304.2954009,376.6577006,1282.107789,0.567486841,3.088850739,0.004086861,122.8858636,600,1,Non-Joining
P1088,2025.7.1 2:22,Deposition,WAF39815,77.45793254,37.79626347,300.8510135,364.5996307,1726.763318,0.480170445,2.717970896,-0.000399204,117.2475312,159,0,Joining
P1111,2025.7.1 4:44,Etching,WAF47948,79.54295548,58.05082238,286.6131028,475.0058117,1378.988277,0.446539972,1.111192621,0.004751491,100.1323501,180,0,Joining
P1057,2025.7.1 2:37,Etching,WAF12438,73.62408781,39.14257679,240.911639,508.4899975,1598.805476,0.449115675,0.538085398,0.006346989,146.3729743,459,1,Non-Joining
P1653,2025.7.1 1:07,Deposition,WAF73721,75.77829149,54.18826686,281.355168,646.128402,1494.360382,0.577044457,4.114092958,0.01025308,116.0088416,785,0,Joining
P1173,2025.7.1 3:46,Deposition,WAF80511,70.9517777,70.32870644,286.6281892,582.0083989,1545.589613,0.504542498,2.53204406,0.00775917,117.9801441,466,1,Non-Joining
P1783,2025.7.1 8:07,Deposition,WAF76107,78.05760835,45.92561925,295.9072181,488.1257513,1632.16206,0.498762408,2.364556712,0.006151973,111.8293451,208,0,Joining
P1342,2025.7.1 4:44,Deposition,WAF36469,74.05559932,50.86094372,272.1491795,489.8108341,1379.174064,0.470546365,1.446445443,0.005727425,132.1731254,902,0,Joining
P1190,2025.7.1 0:24,Etching,WAF88885,73.24162879,53.03404671,327.4256141,452.5717146,1403.236079,0.469723665,2.063409015,0.011807565,113.4198705,281,0,Joining
P1366,2025.7.1 6:31,Etching,WAF62488,73.70593165,68.42122108,302.7135784,475.6790522,1584.218915,0.572539672,2.336373366,0.009748603,119.0246092,909,0,Joining
P1100,2025.7.1 7:57,Deposition,WAF12422,77.41645248,47.43829325,312.6497607,586.6060639,1500.578933,0.450429259,1.795771244,0.004200895,127.8853532,974,1,Non-Joining
P1288,2025.7.1 4:55,Etching,WAF97393,72.90384311,54.00641589,305.8339293,387.2618117,1230.548894,0.554976529,1.982584418,0.015644469,125.3247528,609,0,Joining
P1200,2025.7.1 6:45,Lithography,WAF17782,80.41478415,49.80496934,344.7926951,484.0325508,1368.051028,0.435014646,2.291975177,0.008025233,118.7526963,387,0,Joining
P1302,2025.7.1 6:08,Deposition,WAF39039,77.40870516,66.06465231,325.5195723,540.8249545,1781.880374,0.555277718,1.921067431,0.014189015,94.99285823,649,1,Non-Joining
P1899,2025.7.1 0:57,Lithography,WAF47832,82.00388638,64.93571163,256.6991972,472.2504376,1765.55994,0.550362805,2.358372028,0.006469426,123.3460727,171,0,Joining
P1458,2025.7.1 4:29,Deposition,WAF98568,71.19633077,52.27639399,325.3815935,413.5764317,1561.467755,0.429511476,0.882055373,0.014754646,109.4502112,754,0,Joining
P1898,2025.7.1 8:07,Deposition,WAF48416,75.48644364,49.28325842,299.9600445,469.7938269,1648.979614,0.556260636,1.785809383,0.0059576,97.94461865,972,0,Joining
P1522,2025.7.1 4:31,Etching,WAF32231,70.08483507,57.11827369,386.764306,599.079193,1450.178536,0.479440528,2.324547032,0.008472766,148.6020962,514,0,Joining
P1959,2025.7.1 7:20,Deposition,WAF59615,83.80701275,47.86708475,229.2966696,437.3802971,1535.043795,0.508508078,2.459068736,0.009624285,127.9642897,707,0,Joining
P1172,2025.7.1 4:19,Deposition,WAF70878,72.52753699,50.12983829,294.975394,447.0556777,1270.311858,0.477537964,0.878911543,0.010931419,151.6196516,735,0,Joining
P1089,2025.7.1 7:00,Deposition,WAF45489,76.40605265,41.58144334,270.0255185,553.253746,1473.021685,0.519554718,2.134826386,0.010106812,114.9002889,483,1,Non-Joining
P1713,2025.7.1 5:09,Deposition,WAF78388,77.9522615,53.47488584,344.0139284,683.2642908,1651.468298,0.507904285,2.679522092,0.009957171,117.6296227,999,0,Joining
P1921,2025.7.1 8:05,Lithography,WAF15164,79.85042993,52.2686832,299.8668468,569.8930323,1699.848821,0.585365272,3.657714637,0.01744392,148.3382681,278,0,Joining
P1117,2025.7.1 6:53,Lithography,WAF74202,73.29688474,39.91510256,266.1429489,363.6532792,1596.263046,0.413156296,1.958290615,0.017547555,126.1959541,782,0,Joining
P1225,2025.7.1 4:25,Etching,WAF61899,85.0165594,57.98107713,284.4178637,454.1178952,1380.583932,0.548406004,1.831842974,0.003630751,112.2672296,235,0,Joining
P1374,2025.7.1 8:15,Lithography,WAF66342,73.61291284,52.58905594,254.7901596,409.7841668,1584.44976,0.473150435,2.017795102,0.011531772,99.21324331,261,0,Joining
P1733,2025.7.1 0:33,Deposition,WAF42046,71.71711518,63.16255216,337.1804167,482.5934339,1629.603003,0.523964951,2.343645491,0.006213693,133.7713332,684,0,Joining
P1328,2025.7.1 2:47,Deposition,WAF34248,66.32344648,39.97861622,291.8453081,614.5463942,1452.373809,0.563544247,1.153126416,0.005141421,130.2687917,706,0,Joining
P1020,2025.7.1 7:22,Lithography,WAF45916,65.74811158,50.74669046,309.198457,433.1943312,1677.743491,0.468706913,2.60231852,0.010305435,140.6817812,694,0,Joining
P1451,2025.7.1 6:43,Deposition,WAF89258,80.51263478,44.78828574,405.5619509,551.0647191,1810.633017,0.496287817,1.223779043,0.007182289,112.9882763,838,0,Joining
P1434,2025.7.1 0:32,Lithography,WAF58322,78.91865698,53.81726647,299.467845,503.3493387,1503.448154,0.552874239,2.206063107,0.00331124,121.4319685,468,0,Joining
P1215,2025.7.1 7:42,Etching,WAF74102,73.24935914,54.86318962,334.1143674,448.5432664,1513.601339,0.556558527,3.149754314,0.018040573,113.0568903,581,0,Joining
P1461,2025.7.1 0:08,Etching,WAF36283,76.54064168,39.54116172,224.5554569,538.4209801,1512.7172,0.430525956,0.81439245,0.000536733,109.5640284,863,1,Non-Joining
P1556,2025.7.1 5:21,Etching,WAF72694,82.30451713,57.90601097,277.8621691,500.0410763,1115.804058,0.47266366,2.114112111,0.010509834,134.3211312,667,0,Joining
P1293,2025.7.1 8:15,Lithography,WAF52012,69.0956703,53.88942031,269.5636433,559.6490343,1664.095754,0.460375384,2.142797071,0.001223321,119.3706011,729,0,Joining
P1545,2025.7.1 2:51,Etching,WAF30140,64.94254337,36.41737215,317.0946631,539.6218144,1538.137895,0.540830765,2.203232106,0.005757359,125.5482342,323,0,Joining
P1611,2025.7.1 0:39,Lithography,WAF78895,72.91382582,52.21757746,245.9367035,507.8375784,1181.664155,0.480873975,2.492496134,0.005487007,110.4078335,794,0,Joining
P1744,2025.7.1 5:19,Deposition,WAF82708,72.18597834,46.29555065,321.6225882,595.8394148,1377.638857,0.489612096,1.354544834,0.006642669,130.5178278,961,0,Joining
P1190,2025.7.1 7:33,Deposition,WAF75326,74.9106965,29.78654849,324.8654553,542.3342235,1742.735066,0.568438832,2.794151163,0.00549875,148.1091338,537,1,Non-Joining
P1951,2025.7.1 8:16,Lithography,WAF47703,76.53016641,34.84043046,230.8788816,671.7332651,1486.558336,0.43993441,1.442749685,0.01025856,127.0390888,127,0,Joining
P1977,2025.7.1 2:40,Etching,WAF95411,81.55801015,43.23208958,246.2393841,457.3039609,1533.990395,0.49834729,1.805668286,0.017049544,121.0181962,495,0,Joining
P1656,2025.7.1 4:00,Deposition,WAF57259,77.84650834,58.96278558,304.9164508,455.049909,1699.240448,0.467920515,0.915722267,0.008637817,110.1931195,190,0,Joining
P1947,2025.7.1 6:31,Lithography,WAF73008,74.39900828,45.00896509,285.9270048,461.9572907,1583.473048,0.46158851,3.710087764,0.02197953,104.4855586,124,1,Non-Joining
P1011,2025.7.1 6:37,Etching,WAF57672,70.54902713,30.8012959,337.2394392,533.7144203,1674.347148,0.513858604,2.773253427,0.009331238,134.392244,206,0,Joining
P1389,2025.7.1 0:04,Etching,WAF73783,81.47998835,49.51160609,262.3907514,528.1217858,1272.659517,0.494394897,1.479726895,0.013722626,121.0463393,348,1,Non-Joining
P1508,2025.7.1 4:48,Deposition,WAF25787,61.99732036,29.1804596,299.2591854,421.3721452,1567.899299,0.521380508,2.493295152,0.013301644,115.5267403,919,0,Joining
P1920,2025.7.1 7:31,Deposition,WAF47079,77.08699639,46.94515024,248.4874744,529.3948434,1579.468869,0.520690754,3.241522978,0.013224012,128.0536003,784,0,Joining
P1009,2025.7.1 7:55,Etching,WAF66093,79.5765915,57.78130449,334.3832834,674.3596503,1531.666342,0.436926976,2.421319844,0.001842672,120.7534916,907,0,Joining
P1576,2025.7.1 6:51,Deposition,WAF62022,77.26470797,70.64476317,310.3853518,512.812857,1416.972132,0.490161893,1.950443846,0.00906824,91.74452212,570,0,Joining
P1488,2025.7.1 1:38,Deposition,WAF55217,75.76881915,60.7058267,226.317641,621.7623175,1542.098053,0.509545834,0.298676213,0.016363598,105.7636294,248,1,Non-Joining
P1101,2025.7.1 2:25,Etching,WAF54938,77.5743059,53.85205433,359.5435515,414.5672622,1757.572347,0.416758179,2.267796506,0.005757982,121.9644389,212,0,Joining
P1407,2025.7.1 0:26,Etching,WAF83509,75.53801718,55.06424497,232.7450692,499.7722159,1473.288281,0.457176872,0.688456074,0.007754458,126.7154208,327,0,Joining
P1859,2025.7.1 3:01,Lithography,WAF66921,76.97848753,38.450158,316.0739168,464.3645921,1350.807804,0.557097706,0.241916485,0.006392609,123.2946074,508,0,Joining
P1823,2025.7.1 0:49,Lithography,WAF98399,75.22411566,43.34811459,410.8566687,667.4332816,1482.297539,0.463369841,1.304956101,0.00380839,113.5193167,580,0,Joining
P1518,2025.7.1 4:52,Lithography,WAF55294,75.37282031,49.42078797,365.6821523,518.6491212,1604.373543,0.534395887,2.637439286,0.011546164,131.6661054,145,0,Joining
P1247,2025.7.1 3:31,Deposition,WAF89056,76.96064063,55.86319709,316.3168831,440.924162,1564.433797,0.447129984,2.44264221,0.009415341,118.3370152,927,0,Joining
P1557,2025.7.1 4:40,Etching,WAF51417,73.67385624,45.66127378,336.3637607,554.6079754,1628.48981,0.520078641,1.076310859,0.009158493,132.5040897,890,0,Joining
P1483,2025.7.1 1:55,Deposition,WAF17163,70.09514541,50.23723627,319.2989449,573.0973808,1409.280042,0.442969059,2.999348913,0.010086649,111.4109881,805,0,Joining
P1489,2025.7.1 1:47,Lithography,WAF54840,69.8702833,41.80018945,262.5420737,353.3394364,1413.315831,0.566993891,2.790932968,0.018557202,133.3928839,506,1,Non-Joining
P1078,2025.7.1 4:25,Etching,WAF91454,74.20781678,51.10915098,304.3574004,429.2591498,1576.937883,0.569741899,1.846609781,0.00787816,125.5924769,411,0,Joining
P1004,2025.7.1 1:11,Etching,WAF45539,74.17458669,40.98648057,182.2288406,527.1707053,1509.584991,0.518706228,1.34449868,0.009642674,116.7107807,855,1,Non-Joining
P1517,2025.7.1 7:11,Deposition,WAF33492,66.56129296,65.04384838,282.3665421,426.3999411,1656.760821,0.538645307,1.56163728,0.004112925,96.50858528,276,0,Joining
P1045,2025.7.1 5:01,Etching,WAF41989,83.36845349,49.45537817,362.1688069,618.590253,1589.652801,0.555472971,2.439194225,0.016270519,157.869607,985,0,Joining
P1454,2025.7.1 3:40,Etching,WAF31157,78.10628047,59.10667088,384.0030762,529.0854365,1584.293878,0.537979539,2.29867392,0.011873145,129.9034633,323,0,Joining
P1428,2025.7.1 7:20,Etching,WAF60528,76.98716987,54.76034809,321.0019289,555.5264701,1249.3244,0.526906193,1.853781796,0.00959216,131.8646364,593,0,Joining
P1769,2025.7.1 2:34,Deposition,WAF83133,80.39325973,50.07014184,245.7539347,473.7260977,1465.432709,0.483280462,2.377251012,0.010222587,127.9029589,867,0,Joining
P1941,2025.7.1 6:29,Lithography,WAF49288,71.9521278,55.9448913,338.0158778,607.5630627,1285.16388,0.528564603,2.425287122,0.013429045,112.2108416,212,0,Joining
P1445,2025.7.1 7:37,Etching,WAF48865,71.76656573,53.36421163,325.6075452,510.8314724,1244.924933,0.493042391,2.056324546,0.003557303,103.1903311,620,0,Joining
P1019,2025.7.1 6:50,Etching,WAF19157,70.23237637,47.03483682,292.3073714,431.9475404,1529.71947,0.41800488,3.145594793,0.007316845,127.8075863,558,0,Joining
P1317,2025.7.1 7:58,Etching,WAF87952,76.58052227,62.9800681,326.0601945,330.5677299,1458.156334,0.387750437,0.664376611,0.009968405,111.6465064,334,0,Joining
P1497,2025.7.1 7:56,Deposition,WAF54508,84.6296366,36.85946495,401.8314544,722.6179284,1628.571717,0.514056408,2.01319574,0.008943301,98.48506605,917,0,Joining
P1017,2025.7.1 0:24,Lithography,WAF93537,71.06120871,69.67366111,325.8043705,520.0944878,1143.306793,0.515922688,1.105526972,0.013113677,129.40078,639,0,Joining
P1056,2025.7.1 3:07,Deposition,WAF80162,73.23891341,43.2512464,316.2311937,389.3769718,1397.945085,0.556989912,4.155031332,0.011726211,159.8958715,358,0,Joining
P1905,2025.7.1 1:56,Deposition,WAF90543,64.28640077,51.74395637,226.160946,495.2467705,1372.370239,0.560059099,1.734028983,0.01654765,119.6511444,744,0,Joining
P1645,2025.7.1 3:33,Etching,WAF69611,74.89290853,49.12271884,269.2679258,644.7532782,1359.570292,0.492887144,1.48059993,0.019119527,115.1188793,646,1,Non-Joining
P1649,2025.7.1 2:50,Lithography,WAF18330,82.22817523,39.3141193,333.5219954,619.2530828,1342.03626,0.622055171,1.964546246,0.01589415,107.6991059,934,0,Joining
P1230,2025.7.1 0:07,Lithography,WAF70521,81.16364171,47.82467222,331.1517377,590.6322553,1472.957115,0.551983931,2.271454585,0.011560552,115.823238,796,0,Joining
P1738,2025.7.1 6:08,Deposition,WAF45516,76.88328296,52.6803354,297.1235585,363.9871174,1095.71727,0.498545128,2.556032277,0.006300025,123.7924792,810,1,Non-Joining
P1851,2025.7.1 0:34,Lithography,WAF79381,78.08012854,55.22045536,259.3221273,523.2242855,1100.689542,0.476871823,3.098283125,0.009746012,114.5600924,745,1,Non-Joining
P1539,2025.7.1 3:40,Lithography,WAF29674,84.10290134,46.46479005,283.0390703,362.8058374,1793.283173,0.495336828,3.05521104,-0.001469589,124.9703053,822,0,Joining
P1205,2025.7.1 4:44,Deposition,WAF67367,68.66820673,53.0736382,229.0731224,639.4657122,1725.389336,0.501364155,2.111371007,0.008676466,111.4026454,304,0,Joining
P1490,2025.7.1 1:26,Deposition,WAF98636,71.36267597,46.18043712,368.4462007,459.0373477,1712.39665,0.461908395,1.861497424,0.01434562,112.9034385,387,0,Joining
P1937,2025.7.1 2:30,Etching,WAF47479,73.14624508,46.21598472,293.9320496,613.9960271,1448.511349,0.551679297,0.829219374,0.005646822,95.5611411,541,0,Joining
P1683,2025.7.1 0:08,Etching,WAF33814,83.34623471,56.87456398,306.2216848,529.2255957,1399.770887,0.517859916,2.585110364,0.005472618,126.303139,742,0,Joining
P1685,2025.7.1 5:05,Etching,WAF28648,73.9648802,65.64680258,314.5670274,647.9985641,1534.745558,0.519508955,1.745398962,0.008584443,116.1080916,624,0,Joining
P1610,2025.7.1 3:51,Deposition,WAF64288,67.58940815,65.8700928,252.5561358,595.5108681,1620.004418,0.501235898,3.373451148,0.013491045,109.8850896,560,0,Joining
P1488,2025.7.1 2:23,Lithography,WAF17994,74.88661237,50.29180661,264.5540942,567.2383716,1430.152398,0.568050621,1.224172929,0.014423684,122.7153035,951,1,Non-Joining
P1121,2025.7.1 7:07,Deposition,WAF71671,72.03072005,60.67031357,273.0899018,398.3463084,1478.941288,0.439913826,2.340532846,0.01422766,128.4221582,695,0,Joining
P1556,2025.7.1 3:55,Lithography,WAF25793,78.98755153,66.46551421,328.5402589,567.0877993,1558.634813,0.534378127,1.866157669,0.014059904,111.2848895,964,0,Joining
P1640,2025.7.1 2:24,Deposition,WAF25090,74.5318934,56.8490442,354.7945391,486.5061897,1397.808801,0.50868246,2.13539447,0.004288905,118.2242665,994,0,Joining
P1377,2025.7.1 2:31,Deposition,WAF23394,75.49614812,54.9732843,194.6561055,516.0291007,1930.264529,0.423202527,2.32281913,0.007024552,91.36575571,767,0,Joining
P1170,2025.7.1 6:49,Deposition,WAF93335,70.70956475,31.96315144,222.730688,418.7442448,1410.558659,0.556758477,1.951117869,0.01423558,125.8547726,663,0,Joining
P1215,2025.7.1 7:29,Lithography,WAF43808,80.52277262,37.32323223,292.0046049,611.574924,1471.848999,0.544703023,1.578154557,9.58E-05,94.70686419,528,0,Joining
P1338,2025.7.1 7:06,Etching,WAF37546,72.70269805,46.31850333,292.4733097,633.0369637,1401.184339,0.539383914,2.418868231,0.015713292,140.4923827,428,1,Non-Joining
P1510,2025.7.1 4:44,Lithography,WAF35649,81.33401804,49.48730385,291.2458658,552.2109127,1382.808347,0.450455058,4.081009515,0.014258504,103.9484382,724,0,Joining
P1138,2025.7.1 6:00,Etching,WAF24199,81.36973365,54.40566903,350.5826835,353.3637551,1439.151469,0.5677093,3.660822,0.017666249,128.2962756,189,1,Non-Joining
P1442,2025.7.1 4:59,Lithography,WAF77949,75.4201088,58.04314341,264.1945027,538.145776,1610.884759,0.430742796,2.143198607,0.016105319,143.8274201,882,0,Joining
P1294,2025.7.1 1:53,Lithography,WAF89345,82.0737191,52.93050189,321.5498068,381.056437,1468.493333,0.445798426,2.658677566,0.014005613,107.2012047,184,1,Non-Joining
P1660,2025.7.1 5:56,Etching,WAF84732,68.55944635,39.36246971,409.5285067,639.9701898,1475.939074,0.481516286,1.460685755,0.010194594,93.37806643,910,1,Non-Joining
